subject ID,Video ID,Attention,Meditation,Raw,Delta,Theta,Alpha 1,Alpha 2,Beta 1,Beta 2,Gamma1,Gamma2,predefined label,Self-defined label
4,8,53,34,-42,435780,131044,39008,22931,17756,38643,7801,4220,1,1
4,8,53,40,33,191689,12540,3726,3653,1627,1364,2538,724,1,1
4,8,35,53,27,3977,17514,1837,16246,10241,8812,3722,5451,1,1
4,8,34,48,19,330919,513512,56017,23818,22062,30482,7199,5963,1,1
4,8,21,44,11,108031,64257,5859,9853,3294,3594,2535,1194,1,1
4,8,17,50,70,285048,196689,106894,60784,15184,14716,3052,4315,1,1
4,8,20,50,9,20590,27542,12932,9940,3509,17042,7728,5268,1,1
4,8,38,61,28,2436,9192,13903,6152,8771,15454,5077,11752,1,1
4,8,41,57,25,178290,53474,1796,6470,2849,4750,1111,665,1,1
4,8,50,51,21,8096,11066,9532,3521,15395,3300,3052,1051,1,1
4,8,43,60,21,3773,7655,2745,12455,2292,3251,2134,2104,1,1
4,8,23,47,89,225207,24549,2191,1442,2326,1078,2043,2951,1,1
4,8,24,56,-12,57338,84659,30531,12895,11657,11639,4476,4616,1,1
4,8,14,54,-119,62543,40826,7055,14481,11912,2205,7651,602,1,1
4,8,13,40,56,330272,242195,15661,47459,22868,33016,14509,13380,1,1
4,8,17,29,19,442207,219770,8851,5813,44885,20140,10688,9941,1,1
4,8,29,34,-5,3275,7258,3922,8009,10308,6789,5901,3340,1,1
4,8,47,35,57,56542,23599,17047,8272,11105,15268,4827,4976,1,1
4,8,43,26,40,283538,355602,5326,25072,28489,27886,4291,4971,1,1
4,8,44,41,21,168738,48748,5818,10989,8509,7169,9702,8330,1,1
4,8,40,41,68,5732,53223,16717,25078,11886,15375,11587,4602,1,1
4,8,35,30,-6,1174458,263639,20302,33400,34791,55971,27003,11989,1,1
4,8,37,26,72,14016,452352,11658,9040,28002,41127,26878,12293,1,1
4,8,35,14,60,376726,306336,6959,24044,57073,27072,17019,33310,1,1
4,8,24,8,48,383960,444061,58308,58418,21082,24834,24119,15775,1,1
4,8,29,17,49,303143,38838,12206,26586,8560,27365,12991,31045,1,1
4,8,34,35,52,210355,132994,29437,6607,20518,25367,13968,12987,1,1
4,8,47,51,42,96453,32641,32049,20192,19249,33880,16849,8646,1,1
4,8,50,51,33,525408,81422,11379,17133,18583,9153,9089,5029,1,1
4,8,48,51,-2,15073,20186,10287,9486,10277,8257,10387,6035,1,1
4,8,48,57,55,35359,41344,6013,22932,19785,10254,11158,11601,1,1
4,8,44,53,59,6388,55557,16098,13793,9608,23296,9840,17551,1,1
4,8,43,43,9,749106,548340,13480,43435,35673,43888,16092,4030,1,1
4,8,34,41,59,634774,226007,45983,66924,38855,22181,14209,15060,1,1
4,8,34,40,-41,705742,62031,6005,22834,6111,15321,5526,3416,1,1
4,8,24,35,39,1064651,323671,54071,24386,13121,33361,42040,16132,1,1
4,8,23,40,56,184827,133970,11103,12644,7729,8165,3329,1949,1,1
4,8,23,21,-3,87350,56198,2402,944,3956,4205,4264,3712,1,1
4,8,37,16,53,13132,11824,3491,5471,8811,18233,16036,10265,1,1
4,8,29,20,9,512237,387761,84191,34155,28464,17053,11977,5141,1,1
4,8,41,34,40,14532,20820,12430,14929,8975,11636,3591,4277,1,1
4,8,54,53,48,1208,9128,6666,2307,2463,8263,7657,6739,1,1
4,8,34,51,58,274952,386517,12001,65638,23785,20829,12536,13724,1,1
4,8,38,53,84,414354,215542,65099,17535,24640,19837,9661,8101,1,1
4,8,40,56,24,2787,5995,3447,12949,5879,6268,3311,3488,1,1
4,8,35,57,73,127841,19899,5513,16634,5389,12841,6015,5206,1,1
4,8,37,70,-458,70704,10733,6071,2137,1193,1104,637,316,1,1
4,8,40,78,-227,1043221,244868,41689,171647,38942,36862,22029,27325,1,1
4,8,30,61,-34,1228743,160144,15893,13784,7453,18415,15407,6437,1,1
4,8,20,56,43,303655,70697,13255,11554,6586,6501,2956,1787,1,1
4,8,35,53,26,4412,6894,1857,9882,6270,7471,5042,5502,1,1
4,8,30,53,-9,108187,41106,20171,10979,6181,3857,2299,891,1,1
4,8,35,69,156,576664,20569,21978,21126,13371,10140,8843,4869,1,1
4,8,41,66,-453,268199,73811,14849,10101,19827,15168,7545,5412,1,1
4,8,23,70,37,2555524,166315,102844,85366,46070,13957,11274,7604,1,1
4,8,27,63,9,24083,30888,7432,3309,2281,4942,3175,1955,1,1
4,8,24,51,20,311233,245739,63538,16071,12058,29095,8634,3731,1,1
4,8,30,56,-577,38940,24902,1961,35123,58110,21890,9868,14475,1,1
4,8,30,44,28,1658475,96326,23786,6285,8454,4958,4194,2889,1,1
4,8,37,50,40,10002,6635,2072,12167,18733,5450,4356,2483,1,1
4,8,38,51,40,110004,86540,20478,19441,9043,14454,11643,15981,1,1
4,8,35,50,11,3361,26250,6750,6838,14753,7358,3975,7848,1,1
4,8,40,47,203,513165,186651,16087,27342,24526,17208,5440,4788,1,1
4,8,23,38,66,291188,58238,6798,7276,5686,1828,1008,2450,1,1
4,8,21,41,75,413070,29735,14061,4305,9399,4445,800,1001,1,1
4,8,23,51,44,101557,24653,30688,19620,15644,17291,3859,2353,1,1
4,8,16,51,10,121503,58215,4370,9895,8360,2481,4695,8233,1,1
4,8,23,57,21,833630,196570,73090,33237,41967,21277,10383,7833,1,1
4,8,27,60,41,113353,63040,30965,14536,14404,19459,19598,3622,1,1
4,8,16,60,67,139715,96685,68193,53102,40067,9591,7394,12665,1,1
4,8,29,70,56,13626,10433,9153,6619,7822,4620,3658,4430,1,1
4,8,37,81,690,34753,28304,31126,44272,22406,18292,7914,7069,1,1
4,8,27,80,32,569842,32672,8627,7820,7632,2493,1357,1275,1,1
4,8,43,70,-21,47096,16265,2455,9691,11475,8764,8902,8823,1,1
4,8,34,63,161,352824,332081,62970,43889,25461,23913,9656,3652,1,1
4,8,24,57,68,969744,183157,97159,57341,43827,17974,36764,24528,1,1
4,8,37,54,16,9575,29906,18240,4906,30847,12762,8536,13675,1,1
4,8,24,57,-231,190767,46189,923,28251,10380,5469,11263,8071,1,1
4,8,34,61,-42,1122844,75833,47238,13362,60023,22401,6756,11756,1,1
4,8,34,50,34,628568,329477,52732,31180,47050,20549,6027,6883,1,1
4,8,35,57,-115,704874,30794,6843,44698,11670,26929,22443,8795,1,1
4,8,35,44,163,821818,33682,3271,1895,8083,2326,1632,1732,1,1
4,8,35,44,59,113492,57080,7910,24163,13869,13512,12599,7028,1,1
4,8,47,51,10,113847,25697,5197,12538,7964,10743,9187,12486,1,1
4,8,50,37,-135,415282,40094,5648,5457,3780,22653,9140,5301,1,1
4,8,56,53,48,54156,30804,31492,18846,37519,12097,12649,14952,1,1
4,8,53,61,2,38163,21416,15562,20680,12410,6424,13671,6990,1,1
4,8,44,60,728,370830,196247,58845,44615,35169,25085,9909,6067,1,1
4,8,27,74,32,461382,27511,14840,6832,3276,2578,543,1072,1,1
4,8,27,75,84,42242,25145,2978,25792,7697,8410,7057,2214,1,1
4,8,27,69,73,80128,31183,21545,11618,22048,6619,11393,5096,1,1
4,8,34,70,251,127017,63577,29685,18065,27376,16562,12810,11219,1,1
4,8,37,60,155,180417,24835,2728,2601,3004,2780,1795,581,1,1
4,8,30,60,76,651527,119912,39571,74022,19008,20447,11894,4515,1,1
4,8,51,51,365,16889,9191,5505,6431,12369,25216,8236,8544,1,1
4,8,38,48,12,415756,40723,9899,5015,4349,1565,1103,583,1,1
4,8,38,54,53,15934,29416,3925,8534,5391,4007,5273,1758,1,1
4,8,43,56,794,40598,38700,37099,35404,24862,15110,13591,3801,1,1
4,8,20,67,108,776498,38908,24921,14354,7864,5443,1631,968,1,1
4,8,26,57,57,26277,154048,7398,11532,7067,11789,8743,10838,1,1
4,8,29,56,-314,2089230,386249,133655,41479,143356,80649,42966,7543,1,1
4,8,34,43,25,675857,46669,6000,9735,1672,13777,5226,5586,1,1
4,9,53,43,92,329428,55141,25191,8348,14831,8621,10790,8751,1,0
4,9,30,47,-34,1144164,63725,48561,9285,5494,6641,6420,3849,1,0
4,9,38,57,-17,1671927,318015,70996,32558,27973,58083,28443,15159,1,0
4,9,43,41,50,151649,37299,1765,1080,4236,11336,6244,12299,1,0
4,9,47,30,-37,128118,34525,4228,2574,4287,6545,4816,7700,1,0
4,9,48,23,154,673164,326135,90711,39588,14450,30156,33260,28298,1,0
4,9,41,24,109,1546770,110996,29227,12236,28605,10241,9143,8895,1,0
4,9,51,43,23,113596,7296,9905,5754,5826,24525,20103,27640,1,0
4,9,64,54,24,24060,7297,9081,12354,7462,21800,17406,18217,1,0
4,9,63,61,113,150513,157149,88362,66590,40039,16477,21137,18760,1,0
4,9,66,57,75,148757,29504,1577,4981,2246,3567,1645,2109,1,0
4,9,51,53,83,119209,57890,16021,4609,16068,13872,1742,3650,1,0
4,9,29,64,827,1651161,247051,639118,59690,36124,49032,25948,25080,1,0
4,9,29,64,561,1095495,92285,3097,15576,6144,15444,8960,1975,1,0
4,9,35,57,19,340801,19486,5525,3404,1742,3154,2732,1546,1,0
4,9,37,57,-38,110553,72950,11020,7359,21519,11546,3445,2504,1,0
4,9,26,54,19,175276,62736,8043,7237,15984,3800,1779,1631,1,0
4,9,43,43,21,3820,10772,4223,9182,7602,8651,3190,2737,1,0
4,9,51,40,70,30101,15546,5299,3956,10381,7946,2966,2031,1,0
4,9,44,50,42,184642,62499,38770,8540,14820,6037,2086,1561,1,0
4,9,47,53,75,1117066,391414,64311,47632,40680,30963,32981,26147,1,0
4,9,43,43,41,118198,17246,4491,484,5553,5434,1671,1009,1,0
4,9,23,51,-316,123809,36269,19636,12561,9275,1984,1241,952,1,0
4,9,30,48,310,669473,101472,44101,12594,32074,21345,16979,11817,1,0
4,9,37,51,131,602523,26024,4941,7825,5584,4073,3124,1384,1,0
4,9,29,53,-3,832125,75791,4607,14433,6254,11339,16340,8846,1,0
4,9,44,50,827,16448,26853,15417,12098,15028,9373,2986,10110,1,0
4,9,27,51,67,333755,79366,23654,11718,3682,2172,3106,1248,1,0
4,9,38,57,12,3377,6176,4569,4579,2050,5477,3421,4118,1,0
4,9,40,61,48,338290,26042,2647,9133,1539,5379,1674,1502,1,0
4,9,41,54,-4,3717,37109,1848,11556,9724,12182,4764,6903,1,0
4,9,66,60,41,6010,6088,9597,3536,4383,7742,9296,2468,1,0
4,9,43,47,81,400409,593956,46621,52416,8393,13859,10742,11322,1,0
4,9,53,51,9,15369,10083,9121,4698,5238,9769,5586,4550,1,0
4,9,57,54,60,205474,8728,4596,4725,12979,7556,1605,1884,1,0
4,9,56,48,3,96078,30051,9563,11560,12294,18079,5370,10211,1,0
4,9,61,60,228,743366,294634,159960,56554,45784,21795,7860,14958,1,0
4,9,56,61,-30,171843,24199,15254,18910,17664,11304,9932,4860,1,0
4,9,50,74,-6,5189,15122,7833,21632,3614,9199,4196,3457,1,0
4,9,50,77,55,15636,12054,5062,9603,7088,9641,5891,7678,1,0
4,9,66,78,42,3801,6310,7555,6388,6460,6125,3552,3031,1,0
4,9,51,56,32,257969,562211,7512,35748,19468,19609,9444,6425,1,0
4,9,50,47,38,104453,71721,18471,15463,8745,18182,7780,15102,1,0
4,9,40,51,-157,271177,27623,30535,17436,14799,7886,2837,4635,1,0
4,9,29,57,77,1039577,13858,14299,17142,5299,3925,2873,2142,1,0
4,9,35,69,53,44566,124411,23811,15304,16832,8378,9828,4070,1,0
4,9,44,75,74,8627,5561,6800,3955,5416,9488,5507,3945,1,0
4,9,40,57,67,365962,398699,17813,48774,11086,26350,5892,2744,1,0
4,9,37,41,42,195239,63988,8327,8840,1800,4437,3420,2520,1,0
4,9,29,48,92,604148,393282,164561,40834,23337,20377,5265,12360,1,0
4,9,26,40,18,108651,18230,5083,3279,4926,10178,8298,3061,1,0
4,9,38,51,21,10574,26172,5904,18102,12196,9542,11854,9520,1,0
4,9,48,63,77,11972,10196,10723,8084,4466,6584,4400,3911,1,0
4,9,61,54,-247,378034,191978,28177,24811,25089,33312,5895,5317,1,0
4,9,44,57,43,672015,155715,59039,12062,15674,12033,12476,3593,1,0
4,9,51,54,101,8598,10118,3519,5820,12368,8825,9223,6634,1,0
4,9,41,44,42,297448,175858,51233,21773,13005,14597,7969,6557,1,0
4,9,40,54,13,87575,24862,15194,8645,12456,5197,7833,4468,1,0
4,9,54,56,43,47420,4923,1804,7172,6455,5627,6322,6063,1,0
4,9,51,56,9,7662,10837,5062,2698,10984,5829,5817,4210,1,0
4,9,41,48,72,675694,385759,42947,14395,7593,7612,4747,4348,1,0
4,9,34,43,-570,70287,55900,12396,11101,14941,3410,3553,1784,1,0
4,9,23,41,88,642492,17989,8431,3437,3607,3116,2415,654,1,0
4,9,11,48,11,70649,41379,23394,4428,6108,5601,4158,6946,1,0
4,9,20,70,88,423267,134423,239126,71408,34330,19068,3693,3634,1,0
4,9,29,67,137,74643,63200,14361,2728,6941,10740,1658,2382,1,0
4,9,35,69,27,79526,11034,9190,2974,7961,4445,2405,4496,1,0
4,9,35,78,-8,10339,13141,6521,26533,7371,3592,1314,3319,1,0
4,9,40,50,16,128718,213309,14665,3104,14639,21971,7313,7227,1,0
4,9,37,63,56,67469,33951,26801,20389,5413,6796,9161,4582,1,0
4,9,34,48,17,362560,163431,11655,9237,17519,23497,6406,10404,1,0
4,9,29,34,-535,121835,68075,17835,4051,4017,4299,2677,1662,1,0
4,9,27,50,41,530225,11980,4620,3452,3434,1643,710,721,1,0
4,9,26,43,139,544698,171535,69910,32484,17173,16500,10469,20886,1,0
4,9,34,66,9,14075,4006,16567,13801,11867,10448,9370,5974,1,0
4,9,53,75,25,14822,3085,4020,12017,6410,11649,10308,8493,1,0
4,9,60,77,38,22652,25604,9178,11524,8992,9165,4738,3953,1,0
4,9,66,78,-9,5133,5826,8330,2820,8855,2075,5863,3193,1,0
4,9,70,70,35,6895,7622,6747,6916,5064,10394,6971,5515,1,0
4,9,61,69,36,4079,8373,11665,3545,11715,4711,4312,2165,1,0
4,9,54,75,51,4611,17291,6897,12565,3140,3162,3791,2731,1,0
4,9,67,70,11,978,3180,3778,3316,6930,5975,5804,2593,1,0
4,9,47,67,92,229469,262139,79575,37371,11880,15185,7908,6054,1,0
4,9,47,66,-35,43164,23092,4215,16163,6151,7787,5374,4797,1,0
4,9,54,67,49,39852,9376,6410,14209,4972,7531,6468,5214,1,0
4,9,35,64,56,32974,58039,3018,18726,3655,3824,3390,3915,1,0
4,9,37,64,-213,197292,71782,31990,3863,14164,6132,2468,673,1,0
4,9,29,61,11,839965,92739,32057,14895,22658,11114,12836,5401,1,0
4,9,27,51,34,15648,19387,1314,10042,1965,7423,2424,3275,1,0
4,9,34,61,38,7863,7189,6838,4493,4556,1751,2101,3764,1,0
4,9,41,74,40,23695,6487,14808,23033,14132,6091,5277,5707,1,0
4,9,27,63,116,1015097,625687,54123,34365,22016,10252,5599,6611,1,0
4,9,34,63,48,23698,9191,3315,3475,2413,6997,1510,1940,1,0
4,9,44,56,59,2233,7317,1901,3890,1604,4382,2271,4483,1,0
4,9,51,51,20,861,4459,3771,5751,3338,3672,3121,4960,1,0
4,9,67,60,72,2608,18629,7181,908,7548,3650,10978,2834,1,0
4,9,61,66,290,40681,35034,26853,20622,12610,14455,5025,6138,1,0
4,9,44,63,24,1762033,353627,86357,36752,19960,23144,10082,4634,1,0
4,9,43,64,48,4395,5474,2336,10346,2569,4000,4095,3352,1,0
4,9,35,64,35,211485,83063,9348,14686,8231,5573,1734,1661,1,0
4,9,30,67,84,7848,13012,5821,18115,5247,4429,1186,958,1,0
4,9,27,66,-299,270583,194736,46860,24004,25251,10295,3527,3316,1,0
4,9,10,53,13,1530927,301855,41695,32649,18253,8771,3012,3330,1,0
4,9,26,64,9,2425,5587,9069,3807,1894,7536,1841,1175,1,0
4,9,34,57,18,1187,4662,1788,3011,2143,2382,1554,1159,1,0
4,9,54,57,37,3691,8781,1691,3627,3766,6246,1123,1014,1,0
4,9,74,67,9,3016,2852,3458,1028,1559,1692,1365,1515,1,0
4,9,63,60,48,412121,14085,5476,613,1103,1976,1608,584,1,0
4,9,67,54,8,11434,4006,1656,1755,3979,3561,2225,1219,1,0
4,9,51,56,101,48277,104948,30778,13310,12558,9637,1770,2041,1,0
4,9,48,43,69,14724,28211,433,7234,3527,5299,1614,2251,1,0
4,9,40,30,138,182717,226869,16175,10170,10502,10515,3572,4269,1,0
4,9,20,27,7,97059,63253,8921,5885,6308,2926,2798,2434,1,0
4,9,30,27,49,13740,15394,722,8532,6969,7105,4215,3120,1,0
4,9,38,41,41,12448,3096,4476,3184,3883,3626,2188,1223,1,0
4,9,77,56,16,15504,4386,936,3230,6108,6040,3429,2856,1,0
4,9,74,48,70,382783,8502,737,1245,4348,1875,611,579,1,0
4,9,53,30,84,95192,68610,6728,2997,2466,2361,1205,560,1,0
4,9,60,38,51,36834,3912,3133,6150,2144,6836,2428,2369,1,0
4,9,53,47,22,4072,5930,2353,5390,3084,4141,4039,1414,1,0
4,9,53,74,138,9859,2131,3543,15701,3536,3172,2173,1506,1,0
4,9,56,64,45,329318,42341,988,1701,1999,2154,1522,845,1,0
4,9,37,43,101,102894,68868,1744,4214,3350,3292,1525,750,1,0
4,9,29,47,36,9830,6595,1577,17353,8923,3843,2440,1798,1,0
4,9,21,29,76,292567,70684,20932,4526,2571,4799,3788,2694,1,0
4,9,24,54,86,1240065,217076,174480,61003,32955,32699,11588,4204,1,0
4,9,26,61,-42,270024,237429,40420,6750,18701,16010,15432,5437,1,0
4,9,27,64,42,18311,6914,11734,9583,3362,4886,1697,1431,1,0
4,9,44,63,27,344836,15913,2856,9206,10917,11487,5520,2832,1,0
4,9,47,48,210,158942,140314,14977,14560,27674,14484,3741,4398,1,0
4,9,43,61,43,72056,22895,3703,16636,5760,1738,6513,2833,1,0
5,0,38,53,247,1086865,249855,36152,101382,20690,30528,30960,4636,0,0
5,0,60,77,24,1793473,185457,25183,70956,38014,66375,20948,3754,0,0
5,0,56,64,-51,1609180,1015545,99739,77246,53555,58276,13298,10898,0,0
5,0,53,56,149,1103185,85090,35392,4526,10010,8580,3538,2201,0,0
5,0,47,44,44,34339,31226,2185,3088,636,1735,1429,255,0,0
5,0,40,40,19,225220,102067,3217,20504,3489,15886,5287,668,0,0
5,0,34,53,-55,246075,115042,58866,14891,7042,5027,5463,857,0,0
5,0,43,54,145,203259,43447,3983,24201,4343,12224,6133,1564,0,0
5,0,44,64,-75,13269,23093,4123,7842,1546,2075,1415,309,0,0
5,0,41,69,133,566754,168010,37767,19149,4149,17932,7326,1790,0,0
5,0,48,70,3,306592,61497,36887,14115,4698,5336,5201,1250,0,0
5,0,40,60,-82,97876,167373,14535,11101,6448,15400,9617,1168,0,0
5,0,54,60,136,717840,40370,2435,20643,6199,14356,12694,2257,0,0
5,0,77,66,125,521821,18723,12955,12486,3781,20960,8309,1132,0,0
5,0,90,66,-260,274793,49977,49586,5803,6108,15983,7278,1516,0,0
5,0,78,66,-75,238258,174266,13870,9835,2290,6445,5051,390,0,0
5,0,78,56,210,764879,387034,36358,44839,10574,111477,51353,3748,0,0
5,0,57,50,-59,28287,18144,4345,2671,1439,2211,1695,301,0,0
5,0,56,40,65,122506,22261,354,7245,1002,4030,1881,292,0,0
5,0,60,44,33,383834,110099,10419,12109,4974,6633,5867,1538,0,0
5,0,44,48,57,138558,121241,14004,16739,9798,9424,6694,1895,0,0
5,0,48,51,-25,129721,87335,27666,19292,7089,15155,5079,1469,0,0
5,0,43,54,-20,214091,274594,40580,81759,13488,32804,12230,6370,0,0
5,0,48,56,64,45177,37276,8131,2165,742,3457,1465,372,0,0
5,0,43,61,-86,854972,419168,30147,128312,14560,22166,44398,4434,0,0
5,0,47,56,65,874199,369306,52599,64886,36663,70673,44841,4242,0,0
5,0,44,57,525,295420,92650,23443,22342,7286,11953,3681,1884,0,0
5,0,44,60,-30,448921,84104,3620,25248,9839,7718,5273,1043,0,0
5,0,54,61,-121,110176,78819,21583,17097,7608,10099,6694,680,0,0
5,0,48,66,235,630801,88722,20271,26902,6727,12619,8500,1072,0,0
5,0,54,69,23,2504480,999574,547211,363551,165126,286863,108354,14176,0,0
5,0,64,74,235,745128,271399,69143,94118,20708,74579,34914,3828,0,0
5,0,66,70,-12,791302,96595,15093,30743,8526,13614,7681,815,0,0
5,0,69,61,161,141628,358115,20167,47343,45735,47617,42673,2643,0,0
5,0,74,47,-114,112024,84256,8016,4843,3322,17304,8506,1283,0,0
5,0,63,37,69,163518,131563,11237,11721,3793,11460,8067,777,0,0
5,0,63,26,-21,1158338,143859,13686,6853,4577,16371,6020,946,0,0
5,0,60,30,-7,1795139,384748,64054,63248,13840,45952,52216,5655,0,0
5,0,47,43,13,137981,66848,10198,19104,3726,5428,6987,377,0,0
5,0,47,53,131,570005,255506,100863,57915,59328,31952,14714,6533,0,0
5,0,53,64,35,1499470,262582,62794,57196,30928,66876,25449,6499,0,0
5,0,60,69,-84,275415,56973,16618,28197,4022,15537,10152,1764,0,0
5,0,66,70,39,881705,59733,14220,18803,12663,12139,9769,1426,0,0
5,0,60,57,171,166107,178820,19943,5348,5902,8345,12811,981,0,0
5,0,54,47,-3,1494544,233056,7905,24362,32192,35870,30552,8962,0,0
5,0,44,47,-114,302094,53451,23148,18759,16334,6489,9350,2045,0,0
5,0,41,43,102,264264,94116,14104,19425,11743,11522,6111,740,0,0
5,0,44,56,118,288054,72114,22760,24052,12130,7481,7344,1291,0,0
5,0,47,44,-17,129987,147964,1335,4552,3034,22260,8817,610,0,0
5,0,57,47,-139,95104,5339,3704,3376,4423,2147,1135,151,0,0
5,0,61,47,136,361583,212574,65030,36615,54385,38437,23201,9697,0,0
5,0,70,56,92,414323,17325,23059,22966,5451,9948,5229,1810,0,0
5,0,67,78,-33,398530,95401,18045,13502,2711,13151,12390,1176,0,0
5,0,69,64,-138,53784,21694,1827,2366,1601,5481,1262,351,0,0
5,0,70,56,226,108121,85482,3950,9372,4999,14345,14287,571,0,0
5,0,69,37,105,419950,66885,7793,8633,5443,10855,10214,532,0,0
5,0,74,29,12,266514,126346,14199,7814,4130,21446,6535,1296,0,0
5,0,69,44,-115,272225,50193,26956,28016,11135,16026,8040,799,0,0
5,0,61,50,160,304086,119807,17109,15049,6949,11283,2776,1394,0,0
5,0,44,43,21,624220,198686,12715,7203,6956,5999,4167,1116,0,0
5,0,41,51,1,803027,66881,13232,17071,5873,9899,5705,1570,0,0
5,0,38,30,-149,858365,391571,16389,28318,16118,54645,56623,2207,0,0
5,0,35,27,214,328192,131977,7670,15394,4830,7818,7052,1011,0,0
5,0,53,40,-33,741478,168340,43256,40917,47657,32859,52611,8017,0,0
5,0,51,38,21,126188,89462,6005,23492,6719,11397,9788,480,0,0
5,0,56,54,-10,921866,162331,76756,66829,44438,57618,30524,1260,0,0
5,0,70,63,163,334031,277866,81335,49359,26599,74014,37839,2783,0,0
5,0,63,64,-76,4856,20460,6720,3153,2463,1919,1654,155,0,0
5,0,57,57,82,30072,49563,3517,4729,1241,3728,2946,402,0,0
5,0,61,56,13,121051,38029,19399,8772,5970,18015,8131,860,0,0
5,0,54,47,52,112246,128131,3512,16577,4068,17742,9227,1005,0,0
5,0,54,48,-44,531151,430762,161511,57227,17796,33526,26204,2175,0,0
5,0,53,50,181,63910,51731,4239,5467,1267,3326,1107,285,0,0
5,0,44,47,42,798847,121305,22088,25115,4614,21094,7684,818,0,0
5,0,51,50,54,112045,97279,5147,16198,8479,24778,6745,1815,0,0
5,0,63,51,-35,335067,66221,45304,12590,10975,21234,9785,1138,0,0
5,0,57,51,182,141229,216462,29278,12201,13155,9000,5724,1098,0,0
5,0,54,48,26,281896,83382,3001,18881,1460,9648,7408,851,0,0
5,0,50,54,54,1276274,204305,42181,61260,56286,42454,9829,3562,0,0
5,0,34,48,-54,365273,199222,40260,19827,12322,9644,4218,1687,0,0
5,0,38,35,145,172030,206407,6744,3501,5690,11538,7191,946,0,0
5,0,44,44,-18,302415,41323,22114,14122,2292,12846,6122,1395,0,0
5,0,44,40,25,97672,119355,22974,5383,4656,21651,8342,1583,0,0
5,0,61,44,-81,13219,13976,880,7340,1914,3341,821,351,0,0
5,0,69,63,84,2701492,309824,24215,82440,23023,45549,18099,4781,0,0
5,0,63,60,-69,571598,65959,16700,21697,3657,8602,4774,957,0,0
5,0,57,51,176,354239,384654,15428,17417,53939,34669,15701,6752,0,0
5,0,50,48,-34,21129,18384,2222,5163,1038,1830,2404,207,0,0
5,0,38,41,17,1804305,569215,6644,95263,13181,28804,35759,5340,0,0
5,0,24,37,-71,1279657,1181630,276248,96767,25780,37075,28850,1920,0,0
5,0,23,48,220,94442,119052,18686,13713,7239,11387,6079,779,0,0
5,0,29,63,-2,830365,73538,127975,91175,30892,42426,22565,10316,0,0
5,0,26,63,39,118743,148669,11721,15266,7336,4635,5244,1439,0,0
5,0,34,56,-133,390580,74490,4386,7613,7064,4318,6471,1841,0,0
5,0,30,51,212,122867,103990,15085,2182,5907,7638,9609,1628,0,0
5,0,23,44,24,122195,62769,44521,16411,18320,8430,4064,926,0,0
5,0,35,40,-1,356794,188100,3738,20261,3577,16025,3260,1779,0,0
5,0,38,43,-164,47639,42336,7515,1285,2239,3709,3368,214,0,0
5,0,38,50,91,374510,112088,21767,17139,14650,9091,3123,2287,0,0
5,0,44,35,165,228974,110456,14260,11052,8824,17029,7484,2334,0,0
5,0,41,40,-11,161765,98187,9514,12269,3863,7535,3050,1646,0,0
5,0,38,37,-120,892839,533250,26839,57303,51369,35885,12098,2346,0,0
5,0,48,44,133,1020027,116312,81718,24004,7936,29348,28460,4259,0,0
5,0,43,43,182,180948,110137,6199,10423,4759,9618,4408,677,0,0
5,0,43,48,-10,439784,93820,20533,14285,7260,8852,12072,1100,0,0
5,0,44,57,-133,177391,101358,33777,9354,6865,8322,5777,902,0,0
5,0,35,64,64,2412529,163422,100674,182630,28999,24616,19974,7429,0,0
5,0,29,57,144,95673,44060,1569,1600,1377,2181,1394,408,0,0
5,0,23,66,42,232507,53389,37432,10675,7167,3592,9086,1415,0,0
5,0,37,64,-98,669648,55318,5639,16899,3142,16008,8734,1108,0,0
5,0,35,48,-46,272670,135975,31067,10242,9541,7833,15226,1014,0,0
5,0,35,56,149,350232,187072,15533,11721,14400,11407,4618,724,0,0
5,0,43,51,38,630228,348141,144260,47572,33693,41058,30420,2569,0,0
5,0,40,50,54,294828,69531,12824,13744,7137,14324,13061,888,0,0
5,0,43,43,-25,355758,158386,8490,14705,2449,12460,8380,1157,0,0
5,0,54,47,112,566108,477562,77657,28263,20460,87073,41906,1716,0,0
5,0,51,26,17,298777,329125,16178,7963,4981,16899,6694,1806,0,0
5,0,43,20,172,186679,122342,8006,12432,4255,10465,4031,842,0,0
5,0,53,26,-28,42102,25215,3823,4673,976,5270,2536,192,0,0
5,0,48,24,67,246672,58182,2997,7122,7230,7082,5796,908,0,0
5,0,44,47,-9,796100,224127,120755,54765,22079,16444,29172,6087,0,0
5,0,51,50,152,933166,266131,28714,36589,33213,46875,43950,2917,0,0
5,0,38,43,-41,461390,402482,32687,32836,26763,21647,34434,4659,0,0
5,0,34,41,33,158893,50496,3132,3578,1571,3429,2440,191,0,0
5,0,40,35,-68,428988,115526,24852,18012,15035,11898,3889,920,0,0
5,0,43,41,163,74668,16147,2378,4882,451,3992,835,283,0,0
5,0,41,53,61,547021,104843,5815,52600,7494,6017,8831,1121,0,0
5,0,41,54,12,1048989,495848,6458,74498,39520,34805,23829,1800,0,0
5,0,43,48,-140,110245,104706,14295,4796,8418,12488,9192,1458,0,0
5,0,35,43,112,159168,99739,22093,5741,4309,10880,6429,564,0,0
5,0,41,38,125,265280,99548,25171,8806,3649,9861,9079,925,0,0
5,0,48,41,-49,194471,108100,26182,1095,8201,15486,9481,1699,0,0
