Date,Open,High,Low,Close,Adj Close,Volume
2016-11-25,36.323334,36.323334,36.323334,36.323334,36.323334,0
2016-11-28,36.139999,36.139999,36.139999,36.139999,36.139999,0
2016-11-29,36.380001,36.380001,36.380001,36.380001,36.380001,0
2016-11-30,35.466667,35.466667,35.466667,35.466667,35.466667,0
2016-12-01,34.306667,34.306667,34.306667,34.306667,34.306667,0
2016-12-02,34.393333,34.393333,34.393333,34.393333,34.393333,0
2016-12-05,34.943333,34.943333,34.943333,34.943333,34.943333,0
2016-12-06,35.096668,35.096668,35.096668,35.096668,35.096668,0
2016-12-07,36.016666,36.016666,36.016666,36.016666,36.016666,0
2016-12-08,36.126667,36.126667,36.126667,36.126667,36.126667,0
2016-12-09,36.673332,36.673332,36.673332,36.673332,36.673332,0
2016-12-12,36.340000,36.340000,36.340000,36.340000,36.340000,0
2016-12-13,37.263332,37.263332,37.263332,37.263332,37.263332,0
2016-12-14,37.060001,37.060001,37.060001,37.060001,37.060001,0
2016-12-15,37.226665,37.226665,37.226665,37.226665,37.226665,0
2016-12-16,37.226665,37.226665,37.226665,37.226665,37.226665,0
2016-12-19,37.240002,37.240002,37.240002,37.240002,37.240002,0
2016-12-20,37.523335,37.523335,37.523335,37.523335,37.523335,0
2016-12-21,37.450001,37.450001,37.450001,37.450001,37.450001,0
2016-12-22,37.226665,37.226665,37.226665,37.226665,37.226665,0
2016-12-23,37.299999,37.299999,37.299999,37.299999,37.299999,0
2016-12-27,37.673332,37.673332,37.673332,37.673332,37.673332,0
2016-12-28,37.076668,37.076668,37.076668,37.076668,37.076668,0
2016-12-29,36.956665,36.956665,36.956665,36.956665,36.956665,0
2016-12-30,36.156666,36.156666,36.156666,36.156666,36.156666,0
2017-01-03,36.833332,36.833332,36.833332,36.833332,36.833332,0
2017-01-04,37.230000,37.230000,37.230000,37.230000,37.230000,0
2017-01-05,37.646667,37.646667,37.646667,37.646667,37.646667,0
2017-01-06,38.286667,38.286667,38.286667,38.286667,38.286667,0
2017-01-09,38.546665,38.546665,38.546665,38.546665,38.546665,0
2017-01-10,38.706665,38.706665,38.706665,38.706665,38.706665,0
2017-01-11,38.926666,38.926666,38.926666,38.926666,38.926666,0
2017-01-12,38.793335,38.793335,38.793335,38.793335,38.793335,0
2017-01-13,39.066666,39.066666,39.066666,39.066666,39.066666,0
2017-01-17,38.823334,38.823334,38.823334,38.823334,38.823334,0
2017-01-18,38.990002,38.990002,38.990002,38.990002,38.990002,0
2017-01-19,38.923332,38.923332,38.923332,38.923332,38.923332,0
2017-01-20,39.099998,39.099998,39.099998,39.099998,39.099998,0
2017-01-23,39.136665,39.136665,39.136665,39.136665,39.136665,0
2017-01-24,39.669998,39.669998,39.669998,39.669998,39.669998,0
2017-01-25,40.453335,40.453335,40.453335,40.453335,40.453335,0
2017-01-26,40.536667,40.536667,40.536667,40.536667,40.536667,0
2017-01-27,40.706665,40.706665,40.706665,40.706665,40.706665,0
2017-01-30,40.086666,40.086666,40.086666,40.086666,40.086666,0
2017-01-31,39.896667,39.896667,39.896667,39.896667,39.896667,0
2017-02-01,40.450001,40.450001,40.450001,40.450001,40.450001,0
2017-02-02,40.369999,40.369999,40.369999,40.369999,40.369999,0
2017-02-03,40.599998,40.599998,40.599998,40.599998,40.599998,0
2017-02-06,40.686668,40.686668,40.686668,40.686668,40.686668,0
2017-02-07,40.970001,40.970001,40.970001,40.970001,40.970001,0
2017-02-08,41.126667,41.126667,41.126667,41.126667,41.126667,0
2017-02-09,41.416668,41.416668,41.416668,41.416668,41.416668,0
2017-02-10,41.653332,41.653332,41.653332,41.653332,41.653332,0
2017-02-13,42.136665,42.136665,42.136665,42.136665,42.136665,0
2017-02-14,42.410000,42.410000,42.410000,42.410000,42.410000,0
2017-02-15,42.910000,42.910000,42.910000,42.910000,42.910000,0
2017-02-16,42.880001,42.880001,42.880001,42.880001,42.880001,0
2017-02-17,43.263332,43.263332,43.263332,43.263332,43.263332,0
2017-02-21,43.673332,43.673332,43.673332,43.673332,43.673332,0
2017-02-22,43.696667,43.696667,43.696667,43.696667,43.696667,0
2017-02-23,43.369999,43.369999,43.369999,43.369999,43.369999,0
2017-02-24,43.543335,43.543335,43.543335,43.543335,43.543335,0
2017-02-27,43.619999,43.619999,43.619999,43.619999,43.619999,0
2017-02-28,43.340000,43.340000,43.340000,43.340000,43.340000,0
2017-03-01,44.320000,44.320000,44.320000,44.320000,44.320000,0
2017-03-02,43.863335,43.863335,43.863335,43.863335,43.863335,0
2017-03-03,44.026669,44.026669,44.026669,44.026669,44.026669,0
2017-03-06,43.803333,43.803333,43.803333,43.803333,43.803333,0
2017-03-07,43.653332,43.653332,43.653332,43.653332,43.653332,0
2017-03-08,43.796665,43.796665,43.796665,43.796665,43.796665,0
2017-03-09,43.860001,43.860001,43.860001,43.860001,43.860001,0
2017-03-10,44.216667,44.216667,44.216667,44.216667,44.216667,0
2017-03-13,44.353333,44.353333,44.353333,44.353333,44.353333,0
2017-03-14,44.150002,44.150002,44.150002,44.150002,44.150002,0
2017-03-15,44.700001,44.700001,44.700001,44.700001,44.700001,0
2017-03-16,44.633335,44.633335,44.633335,44.633335,44.633335,0
2017-03-17,44.580002,44.580002,44.580002,44.580002,44.580002,0
2017-03-20,44.646667,44.646667,44.646667,44.646667,44.646667,0
2017-03-21,43.306667,43.306667,43.306667,43.306667,43.306667,0
2017-03-22,43.873333,43.873333,43.873333,43.873333,43.873333,0
2017-03-23,43.663334,43.663334,43.663334,43.663334,43.663334,0
2017-03-24,43.813332,43.813332,43.813332,43.813332,43.813332,0
2017-03-27,43.959999,43.959999,43.959999,43.959999,43.959999,0
2017-03-28,44.496666,44.496666,44.496666,44.496666,44.496666,0
2017-03-29,44.886665,44.886665,44.886665,44.886665,44.886665,0
2017-03-30,45.036667,45.036667,45.036667,45.036667,45.036667,0
2017-03-31,44.973331,44.973331,44.973331,44.973331,44.973331,0
2017-04-03,44.903332,44.903332,44.903332,44.903332,44.903332,0
2017-04-04,45.053333,45.053333,45.053333,45.053333,45.053333,0
2017-04-05,44.686668,44.686668,44.686668,44.686668,44.686668,0
2017-04-06,44.723331,44.723331,44.723331,44.723331,44.723331,0
2017-04-07,44.673332,44.673332,44.673332,44.673332,44.673332,0
2017-04-10,44.713333,44.713333,44.713333,44.713333,44.713333,0
2017-04-11,44.323334,44.323334,44.323334,44.323334,44.323334,0
2017-04-12,43.963333,43.963333,43.963333,43.963333,43.963333,0
2017-04-13,43.586666,43.586666,43.586666,43.586666,43.586666,0
2017-04-17,44.310001,44.310001,44.310001,44.310001,44.310001,0
2017-04-18,44.180000,44.180000,44.180000,44.180000,44.180000,0
2017-04-19,44.310001,44.310001,44.310001,44.310001,44.310001,0
2017-04-20,45.029999,45.029999,45.029999,45.029999,45.029999,0
2017-04-21,45.003334,45.003334,45.003334,45.003334,45.003334,0
2017-04-24,46.080002,46.080002,46.080002,46.080002,46.080002,0
2017-04-25,46.750000,46.750000,46.750000,46.750000,46.750000,0
2017-04-26,46.623333,46.623333,46.623333,46.623333,46.623333,0
2017-04-27,47.146667,47.146667,47.146667,47.146667,47.146667,0
2017-04-28,47.336666,47.336666,47.336666,47.336666,47.336666,0
2017-05-01,48.123333,48.123333,48.123333,48.123333,48.123333,0
2017-05-02,48.343334,48.343334,48.343334,48.343334,48.343334,0
2017-05-03,48.033333,48.033333,48.033333,48.033333,48.033333,0
2017-05-04,48.053333,48.053333,48.053333,48.053333,48.053333,0
2017-05-05,48.393333,48.393333,48.393333,48.393333,48.393333,0
2017-05-08,48.599998,48.599998,48.599998,48.599998,48.599998,0
2017-05-09,48.933334,48.933334,48.933334,48.933334,48.933334,0
2017-05-10,48.990002,48.990002,48.990002,48.990002,48.990002,0
2017-05-11,48.906666,48.906666,48.906666,48.906666,48.906666,0
2017-05-12,49.123333,49.123333,49.123333,49.123333,49.123333,0
2017-05-15,49.426666,49.426666,49.426666,49.426666,49.426666,0
2017-05-16,49.823334,49.823334,49.823334,49.823334,49.823334,0
2017-05-17,47.316666,47.316666,47.316666,47.316666,47.316666,0
2017-05-18,48.103333,48.103333,48.103333,48.103333,48.103333,0
2017-05-19,48.523335,48.523335,48.523335,48.523335,48.523335,0
2017-05-22,49.330002,49.330002,49.330002,49.330002,49.330002,0
2017-05-23,49.406666,49.406666,49.406666,49.406666,49.406666,0
2017-05-24,49.863335,49.863335,49.863335,49.863335,49.863335,0
2017-05-25,50.696667,50.696667,50.696667,50.696667,50.696667,0
2017-05-26,50.880001,50.880001,50.880001,50.880001,50.880001,0
2017-05-30,50.966667,50.966667,50.966667,50.966667,50.966667,0
2017-05-31,50.876667,50.876667,50.876667,50.876667,50.876667,0
2017-06-01,51.333332,51.333332,51.333332,51.333332,51.333332,0
2017-06-02,52.483334,52.483334,52.483334,52.483334,52.483334,0
2017-06-05,52.423332,52.423332,52.423332,52.423332,52.423332,0
2017-06-06,52.026669,52.026669,52.026669,52.026669,52.026669,0
2017-06-07,52.413334,52.413334,52.413334,52.413334,52.413334,0
2017-06-08,52.536667,52.536667,52.536667,52.536667,52.536667,0
2017-06-09,49.950001,49.950001,49.950001,49.950001,49.950001,0
2017-06-12,49.366665,49.366665,49.366665,49.366665,49.366665,0
2017-06-13,50.130001,50.130001,50.130001,50.130001,50.130001,0
2017-06-14,49.700001,49.700001,49.700001,49.700001,49.700001,0
2017-06-15,49.250000,49.250000,49.250000,49.250000,49.250000,0
2017-06-16,48.880001,48.880001,48.880001,48.880001,48.880001,0
2017-06-19,50.450001,50.450001,50.450001,50.450001,50.450001,0
2017-06-20,49.646667,49.646667,49.646667,49.646667,49.646667,0
2017-06-21,50.613335,50.613335,50.613335,50.613335,50.613335,0
2017-06-22,50.570000,50.570000,50.570000,50.570000,50.570000,0
2017-06-23,50.966667,50.966667,50.966667,50.966667,50.966667,0
2017-06-26,50.496666,50.496666,50.496666,50.496666,50.496666,0
2017-06-27,48.643333,48.643333,48.643333,48.643333,48.643333,0
2017-06-28,50.043335,50.043335,50.043335,50.043335,50.043335,0
2017-06-29,48.296665,48.296665,48.296665,48.296665,48.296665,0
2017-06-30,48.230000,48.230000,48.230000,48.230000,48.230000,0
2017-07-03,47.306667,47.306667,47.306667,47.306667,47.306667,0
2017-07-05,48.209999,48.209999,48.209999,48.209999,48.209999,0
2017-07-06,47.336666,47.336666,47.336666,47.336666,47.336666,0
2017-07-07,48.333332,48.333332,48.333332,48.333332,48.333332,0
2017-07-10,48.959999,48.959999,48.959999,48.959999,48.959999,0
2017-07-11,49.226665,49.226665,49.226665,49.226665,49.226665,0
2017-07-12,50.406666,50.406666,50.406666,50.406666,50.406666,0
2017-07-13,50.639999,50.639999,50.639999,50.639999,50.639999,0
2017-07-14,51.423332,51.423332,51.423332,51.423332,51.423332,0
2017-07-17,51.446667,51.446667,51.446667,51.446667,51.446667,0
2017-07-18,52.146667,52.146667,52.146667,52.146667,52.146667,0
2017-07-19,52.770000,52.770000,52.770000,52.770000,52.770000,0
2017-07-20,52.873333,52.873333,52.873333,52.873333,52.873333,0
2017-07-21,52.856667,52.856667,52.856667,52.856667,52.856667,0
2017-07-24,53.240002,53.240002,53.240002,53.240002,53.240002,0
2017-07-25,53.020000,53.020000,53.020000,53.020000,53.020000,0
2017-07-26,53.366665,53.366665,53.366665,53.366665,53.366665,0
2017-07-27,52.743332,52.743332,52.743332,52.743332,52.743332,0
2017-07-28,52.613335,52.613335,52.613335,52.613335,52.613335,0
2017-07-31,52.110001,52.110001,52.110001,52.110001,52.110001,0
2017-08-01,52.360001,52.360001,52.360001,52.360001,52.360001,0
2017-08-02,52.673332,52.673332,52.673332,52.673332,52.673332,0
2017-08-03,52.273335,52.273335,52.273335,52.273335,52.273335,0
2017-08-04,52.433334,52.433334,52.433334,52.433334,52.433334,0
2017-08-07,53.049999,53.049999,53.049999,53.049999,53.049999,0
2017-08-08,52.893333,52.893333,52.893333,52.893333,52.893333,0
2017-08-09,52.740002,52.740002,52.740002,52.740002,52.740002,0
2017-08-10,50.459999,50.459999,50.459999,50.459999,50.459999,0
2017-08-11,51.213333,51.213333,51.213333,51.213333,51.213333,0
2017-08-14,52.536667,52.536667,52.536667,52.536667,52.536667,0
2017-08-15,52.593334,52.593334,52.593334,52.593334,52.593334,0
2017-08-16,52.773335,52.773335,52.773335,52.773335,52.773335,0
2017-08-17,50.613335,50.613335,50.613335,50.613335,50.613335,0
2017-08-18,50.520000,50.520000,50.520000,50.520000,50.520000,0
2017-08-21,50.413334,50.413334,50.413334,50.413334,50.413334,0
2017-08-22,51.930000,51.930000,51.930000,51.930000,51.930000,0
2017-08-23,51.549999,51.549999,51.549999,51.549999,51.549999,0
2017-08-24,51.240002,51.240002,51.240002,51.240002,51.240002,0
2017-08-25,51.020000,51.020000,51.020000,51.020000,51.020000,0
2017-08-28,51.303333,51.303333,51.303333,51.303333,51.303333,0
2017-08-29,51.720001,51.720001,51.720001,51.720001,51.720001,0
2017-08-30,52.950001,52.950001,52.950001,52.950001,52.950001,0
2017-08-31,53.973331,53.973331,53.973331,53.973331,53.973331,0
2017-09-01,53.923332,53.923332,53.923332,53.923332,53.923332,0
2017-09-05,52.916668,52.916668,52.916668,52.916668,52.916668,0
2017-09-06,53.240002,53.240002,53.240002,53.240002,53.240002,0
2017-09-07,53.480000,53.480000,53.480000,53.480000,53.480000,0
2017-09-08,52.556667,52.556667,52.556667,52.556667,52.556667,0
2017-09-11,53.736668,53.736668,53.736668,53.736668,53.736668,0
2017-09-12,54.006668,54.006668,54.006668,54.006668,54.006668,0
2017-09-13,54.153332,54.153332,54.153332,54.153332,54.153332,0
2017-09-14,53.509998,53.509998,53.509998,53.509998,53.509998,0
2017-09-15,53.853333,53.853333,53.853333,53.853333,53.853333,0
2017-09-18,53.716667,53.716667,53.716667,53.716667,53.716667,0
2017-09-19,53.893333,53.893333,53.893333,53.893333,53.893333,0
2017-09-20,53.566666,53.566666,53.566666,53.566666,53.566666,0
2017-09-21,52.880001,52.880001,52.880001,52.880001,52.880001,0
2017-09-22,52.813332,52.813332,52.813332,52.813332,52.813332,0
2017-09-25,51.653332,51.653332,51.653332,51.653332,51.653332,0
2017-09-26,51.906666,51.906666,51.906666,51.906666,51.906666,0
2017-09-27,52.873333,52.873333,52.873333,52.873333,52.873333,0
2017-09-28,52.799999,52.799999,52.799999,52.799999,52.799999,0
2017-09-29,53.593334,53.593334,53.593334,53.593334,53.593334,0
2017-10-02,53.639999,53.639999,53.639999,53.639999,53.639999,0
2017-10-03,53.876667,53.876667,53.876667,53.876667,53.876667,0
2017-10-04,53.963333,53.963333,53.963333,53.963333,53.963333,0
2017-10-05,55.009998,55.009998,55.009998,55.009998,55.009998,0
2017-10-06,55.143333,55.143333,55.143333,55.143333,55.143333,0
2017-10-09,55.013332,55.013332,55.013332,55.013332,55.013332,0
2017-10-10,55.096668,55.096668,55.096668,55.096668,55.096668,0
2017-10-11,55.416668,55.416668,55.416668,55.416668,55.416668,0
2017-10-12,55.206665,55.206665,55.206665,55.206665,55.206665,0
2017-10-13,55.613335,55.613335,55.613335,55.613335,55.613335,0
2017-10-16,55.996666,55.996666,55.996666,55.996666,55.996666,0
2017-10-17,56.136665,56.136665,56.136665,56.136665,56.136665,0
2017-10-18,55.983334,55.983334,55.983334,55.983334,55.983334,0
2017-10-19,55.576668,55.576668,55.576668,55.576668,55.576668,0
2017-10-20,55.866665,55.866665,55.866665,55.866665,55.866665,0
2017-10-23,55.106667,55.106667,55.106667,55.106667,55.106667,0
2017-10-24,55.316666,55.316666,55.316666,55.316666,55.316666,0
2017-10-25,54.863335,54.863335,54.863335,54.863335,54.863335,0
2017-10-26,54.536667,54.536667,54.536667,54.536667,54.536667,0
2017-10-27,57.700001,57.700001,57.700001,57.700001,57.700001,0
2017-10-30,57.953335,57.953335,57.953335,57.953335,57.953335,0
2017-10-31,58.356667,58.356667,58.356667,58.356667,58.356667,0
2017-11-01,58.340000,58.340000,58.340000,58.340000,58.340000,0
2017-11-02,58.106667,58.106667,58.106667,58.106667,58.106667,0
2017-11-03,59.209999,59.209999,59.209999,59.209999,59.209999,0
2017-11-06,59.566666,59.566666,59.566666,59.566666,59.566666,0
2017-11-07,59.676666,59.676666,59.676666,59.676666,59.676666,0
2017-11-08,60.146667,60.146667,60.146667,60.146667,60.146667,0
2017-11-09,59.506668,59.506668,59.506668,59.506668,59.506668,0
2017-11-10,59.500000,59.500000,59.500000,59.500000,59.500000,0
2017-11-13,59.623333,59.623333,59.623333,59.623333,59.623333,0
2017-11-14,59.193333,59.193333,59.193333,59.193333,59.193333,0
2017-11-15,58.596668,58.596668,58.596668,58.596668,58.596668,0
2017-11-16,60.113335,60.113335,60.113335,60.113335,60.113335,0
2017-11-17,59.643333,59.643333,59.643333,59.643333,59.643333,0
2017-11-20,59.523335,59.523335,59.523335,59.523335,59.523335,0
2017-11-21,60.830002,60.830002,60.830002,60.830002,60.830002,0
2017-11-22,60.973331,60.973331,60.973331,60.973331,60.973331,0
2017-11-24,61.406666,61.406666,61.406666,61.406666,61.406666,0
2017-11-27,61.330002,61.330002,61.330002,61.330002,61.330002,0
2017-11-28,61.650002,61.650002,61.650002,61.650002,61.650002,0
2017-11-29,59.509998,59.509998,59.509998,59.509998,59.509998,0
2017-11-30,60.520000,60.520000,60.520000,60.520000,60.520000,0
2017-12-01,59.993332,59.993332,59.993332,59.993332,59.993332,0
2017-12-04,58.576668,58.576668,58.576668,58.576668,58.576668,0
2017-12-05,58.610001,58.610001,58.610001,58.610001,58.610001,0
2017-12-06,59.130001,59.130001,59.130001,59.130001,59.130001,0
2017-12-07,59.549999,59.549999,59.549999,59.549999,59.549999,0
2017-12-08,60.073334,60.073334,60.073334,60.073334,60.073334,0
2017-12-11,60.986668,60.986668,60.986668,60.986668,60.986668,0
2017-12-12,60.796665,60.796665,60.796665,60.796665,60.796665,0
2017-12-13,61.006668,61.006668,61.006668,61.006668,61.006668,0
2017-12-14,60.919998,60.919998,60.919998,60.919998,60.919998,0
2017-12-15,62.346668,62.346668,62.346668,62.346668,62.346668,0
2017-12-18,63.286667,63.286667,63.286667,63.286667,63.286667,0
2017-12-19,62.613335,62.613335,62.613335,62.613335,62.613335,0
2017-12-20,62.456665,62.456665,62.456665,62.456665,62.456665,0
2017-12-21,62.459999,62.459999,62.459999,62.459999,62.459999,0
2017-12-22,62.313332,62.313332,62.313332,62.313332,62.313332,0
2017-12-26,61.660000,61.660000,61.660000,61.660000,61.660000,0
2017-12-27,61.669998,61.669998,61.669998,61.669998,61.669998,0
2017-12-28,61.793335,61.793335,61.793335,61.793335,61.793335,0
2017-12-29,60.953335,60.953335,60.953335,60.953335,60.953335,0
2018-01-02,63.106667,63.106667,63.106667,63.106667,63.106667,0
2018-01-03,64.343330,64.343330,64.343330,64.343330,64.343330,0
2018-01-04,64.543335,64.543335,64.543335,64.543335,64.543335,0
2018-01-05,65.870003,65.870003,65.870003,65.870003,65.870003,0
2018-01-08,66.326668,66.326668,66.326668,66.326668,66.326668,0
2018-01-09,66.343330,66.343330,66.343330,66.343330,66.343330,0
2018-01-10,66.029999,66.029999,66.029999,66.029999,66.029999,0
2018-01-11,66.930000,66.930000,66.930000,66.930000,66.930000,0
2018-01-12,67.916664,67.916664,67.916664,67.916664,67.916664,0
2018-01-16,202.419998,202.419998,202.419998,202.419998,202.419998,0
2018-01-17,206.779999,206.779999,206.779999,206.779999,206.779999,0
2018-01-18,206.830002,206.830002,206.830002,206.830002,206.830002,0
2018-01-19,208.179993,208.179993,208.179993,208.179993,208.179993,0
2018-01-22,70.839996,70.839996,70.839996,70.839996,70.839996,0
2018-01-23,71.989998,71.989998,71.989998,71.989998,71.989998,0
2018-01-24,71.070000,71.070000,71.070000,71.070000,71.070000,0
2018-01-25,71.000000,71.000000,71.000000,71.000000,71.000000,0
2018-01-26,73.180000,73.180000,73.180000,73.180000,73.180000,0
2018-01-29,72.440002,72.440002,72.440002,72.440002,72.440002,0
2018-01-30,71.250000,71.250000,71.250000,71.250000,71.250000,0
2018-01-31,71.690002,71.690002,71.690002,71.690002,71.690002,0
2018-02-01,70.620003,70.620003,70.620003,70.620003,70.620003,0
2018-02-02,67.739998,67.739998,67.739998,67.739998,67.739998,0
2018-02-05,62.400002,62.400002,62.400002,62.400002,62.400002,0
2018-02-06,65.690002,65.690002,65.690002,65.690002,65.690002,0
2018-02-07,64.019997,64.019997,64.019997,64.019997,64.019997,0
2018-02-08,58.639999,58.639999,58.639999,58.639999,58.639999,0
2018-02-09,60.660000,60.660000,60.660000,60.660000,60.660000,0
2018-02-12,62.759998,62.759998,62.759998,62.759998,62.759998,0
2018-02-13,63.349998,63.349998,63.349998,63.349998,63.349998,0
2018-02-14,65.750000,65.750000,65.750000,65.750000,65.750000,0
2018-02-15,68.129997,68.129997,68.129997,68.129997,68.129997,0
2018-02-16,67.599998,67.599998,67.599998,67.599998,67.599998,0
2018-02-20,67.779999,67.779999,67.779999,67.779999,67.779999,0
2018-02-21,67.379997,67.379997,67.379997,67.379997,67.379997,0
2018-02-22,67.410004,67.410004,67.410004,67.410004,67.410004,0
2018-02-23,70.099998,70.099998,70.099998,70.099998,70.099998,0
2018-02-26,71.959999,71.959999,71.959999,71.959999,71.959999,0
2018-02-27,70.139999,70.139999,70.139999,70.139999,70.139999,0
2018-02-28,69.220001,69.220001,69.220001,69.220001,69.220001,0
2018-03-01,67.059998,67.059998,67.059998,67.059998,67.059998,0
2018-03-02,68.269997,68.269997,68.269997,68.269997,68.269997,0
2018-03-05,69.680000,69.680000,69.680000,69.680000,69.680000,0
2018-03-06,70.300003,70.300003,70.300003,70.300003,70.300003,0
2018-03-07,70.629997,70.629997,70.629997,70.629997,70.629997,0
2018-03-08,71.400002,71.400002,71.400002,71.400002,71.400002,0
2018-03-09,74.150002,74.150002,74.150002,74.150002,74.150002,0
2018-03-12,74.800003,74.800003,74.800003,74.800003,74.800003,0
2018-03-13,72.949997,72.949997,72.949997,72.949997,72.949997,0
2018-03-14,72.849998,72.849998,72.849998,72.849998,72.849998,0
2018-03-15,72.669998,72.669998,72.669998,72.669998,72.669998,0
2018-03-16,72.370003,72.370003,72.370003,72.370003,72.370003,0
2018-03-19,69.190002,69.190002,69.190002,69.190002,69.190002,0
2018-03-20,69.610001,69.610001,69.610001,69.610001,69.610001,0
2018-03-21,68.970001,68.970001,68.970001,68.970001,68.970001,0
2018-03-22,65.519997,65.519997,65.519997,65.519997,65.519997,0
2018-03-23,62.080002,62.080002,62.080002,62.080002,62.080002,0
2018-03-26,66.730003,66.730003,66.730003,66.730003,66.730003,0
2018-03-27,62.310001,62.310001,62.310001,62.310001,62.310001,0
2018-03-28,60.939999,60.939999,60.939999,60.939999,60.939999,0
2018-03-29,63.169998,63.169998,63.169998,63.169998,63.169998,0
2018-04-02,59.490002,59.490002,59.490002,59.490002,59.490002,0
2018-04-03,60.779999,60.779999,60.779999,60.779999,60.779999,0
2018-04-04,62.700001,62.700001,62.700001,62.700001,62.700001,0
2018-04-05,63.369999,63.369999,63.369999,63.369999,63.369999,0
2018-04-06,60.240002,60.240002,60.240002,60.240002,60.240002,0
2018-04-09,60.980000,60.980000,60.980000,60.980000,60.980000,0
2018-04-10,63.680000,63.680000,63.680000,63.680000,63.680000,0
2018-04-11,63.020000,63.020000,63.020000,63.020000,63.020000,0
2018-04-12,64.440002,64.440002,64.440002,64.440002,64.440002,0
2018-04-13,63.860001,63.860001,63.860001,63.860001,63.860001,0
2018-04-16,64.760002,64.760002,64.760002,64.760002,64.760002,0
2018-04-17,67.510002,67.510002,67.510002,67.510002,67.510002,0
2018-04-18,67.820000,67.820000,67.820000,67.820000,67.820000,0
2018-04-19,66.629997,66.629997,66.629997,66.629997,66.629997,0
2018-04-20,64.510002,64.510002,64.510002,64.510002,64.510002,0
2018-04-23,64.139999,64.139999,64.139999,64.139999,64.139999,0
2018-04-24,61.430000,61.430000,61.430000,61.430000,61.430000,0
2018-04-25,61.540001,61.540001,61.540001,61.540001,61.540001,0
2018-04-26,64.099998,64.099998,64.099998,64.099998,64.099998,0
2018-04-27,64.209999,64.209999,64.209999,64.209999,64.209999,0
2018-04-30,63.230000,63.230000,63.230000,63.230000,63.230000,0
2018-05-01,64.680000,64.680000,64.680000,64.680000,64.680000,0
2018-05-02,63.939999,63.939999,63.939999,63.939999,63.939999,0
2018-05-03,63.910000,63.910000,63.910000,63.910000,63.910000,0
2018-05-04,66.349998,66.349998,66.349998,66.349998,66.349998,0
2018-05-07,67.379997,67.379997,67.379997,67.379997,67.379997,0
2018-05-08,67.250000,67.250000,67.250000,67.250000,67.250000,0
2018-05-09,68.760002,68.760002,68.760002,68.760002,68.760002,0
2018-05-10,70.169998,70.169998,70.169998,70.169998,70.169998,0
2018-05-11,70.010002,70.010002,70.010002,70.010002,70.010002,0
2018-05-14,70.230003,70.230003,70.230003,70.230003,70.230003,0
2018-05-15,68.680000,68.680000,68.680000,68.680000,68.680000,0
2018-05-16,69.580002,69.580002,69.580002,69.580002,69.580002,0
2018-05-17,69.029999,69.029999,69.029999,69.029999,69.029999,0
2018-05-18,68.309998,68.309998,68.309998,68.309998,68.309998,0
2018-05-21,69.070000,69.070000,69.070000,69.070000,69.070000,0
2018-05-22,68.839996,68.839996,68.839996,68.839996,68.839996,0
2018-05-23,70.029999,70.029999,70.029999,70.029999,70.029999,0
2018-05-24,69.949997,69.949997,69.949997,69.949997,69.949997,0
2018-05-25,70.139999,70.139999,70.139999,70.139999,70.139999,0
2018-05-29,69.459999,69.459999,69.459999,69.459999,69.459999,0
2018-05-30,70.449997,70.449997,70.449997,70.449997,70.449997,0
2018-05-31,70.290001,70.290001,70.290001,70.290001,70.290001,0
2018-06-01,72.589996,72.589996,72.589996,72.589996,72.589996,0
2018-06-04,73.809998,73.809998,73.809998,73.809998,73.809998,0
2018-06-05,74.279999,74.279999,74.279999,74.279999,74.279999,0
2018-06-06,75.169998,75.169998,75.169998,75.169998,75.169998,0
2018-06-07,73.970001,73.970001,73.970001,73.970001,73.970001,0
2018-06-08,73.959999,73.959999,73.959999,73.959999,73.959999,0
2018-06-11,74.279999,74.279999,74.279999,74.279999,74.279999,0
2018-06-12,75.099998,75.099998,75.099998,75.099998,75.099998,0
2018-06-13,75.029999,75.029999,75.029999,75.029999,75.029999,0
2018-06-14,76.580002,76.580002,76.580002,76.580002,76.580002,0
2018-06-15,76.059998,76.059998,76.059998,76.059998,76.059998,0
2018-06-18,75.940002,75.940002,75.940002,75.940002,75.940002,0
2018-06-19,75.470001,75.470001,75.470001,75.470001,75.470001,0
2018-06-20,76.550003,76.550003,76.550003,76.550003,76.550003,0
2018-06-21,75.209999,75.209999,75.209999,75.209999,75.209999,0
2018-06-22,74.800003,74.800003,74.800003,74.800003,74.800003,0
2018-06-25,71.449997,71.449997,71.449997,71.449997,71.449997,0
2018-06-26,72.050003,72.050003,72.050003,72.050003,72.050003,0
2018-06-27,70.040001,70.040001,70.040001,70.040001,70.040001,0
2018-06-28,71.269997,71.269997,71.269997,71.269997,71.269997,0
2018-06-29,71.510002,71.510002,71.510002,71.510002,71.510002,0
2018-07-02,72.599998,72.599998,72.599998,72.599998,72.599998,0
2018-07-03,70.889999,70.889999,70.889999,70.889999,70.889999,0
2018-07-05,72.650002,72.650002,72.650002,72.650002,72.650002,0
2018-07-06,74.830002,74.830002,74.830002,74.830002,74.830002,0
2018-07-09,76.220001,76.220001,76.220001,76.220001,76.220001,0
2018-07-10,76.339996,76.339996,76.339996,76.339996,76.339996,0
2018-07-11,75.529999,75.529999,75.529999,75.529999,75.529999,0
2018-07-12,78.080002,78.080002,78.080002,78.080002,78.080002,0
2018-07-13,78.260002,78.260002,78.260002,78.260002,78.260002,0
2018-07-16,77.860001,77.860001,77.860001,77.860001,77.860001,0
